TRM,NRM,A,ASO,COH,řbž
TRM,NRM,A,ASO,CST,ňšš
TRM,NRM,A,ASO,MLT,çkʰ
TRM,NRM,A,VAR,UNI,kks
TRM,NRM,A,VAR,UNI,kss
TRM,NRM,A,VAR,DUP,rks
TRM,NRM,A,VAR,DCT,lks
TRM,NRM,A,VAR,AGG,rgz
TRM,NRM,A,VAR,SEG,lgz
TRM,NRM,A,VAR,CPN,řks
TRM,NRM,A,VAR,COH,řgz
TRM,NRM,A,VAR,CST,ňzz
TRM,NRM,A,VAR,MLT,çpʰ
TRM,NRM,A,COA,UNI,kkš
TRM,NRM,A,COA,UNI,kšš
TRM,NRM,A,COA,DUP,rkš
TRM,NRM,A,COA,DCT,lkš
TRM,NRM,A,COA,AGG,rgž
TRM,NRM,A,COA,SEG,lgž
TRM,NRM,A,COA,CPN,řkš
TRM,NRM,A,COA,COH,řgž
TRM,NRM,A,COA,CST,ňžž
TRM,NRM,A,COA,MLT,çqʰ
DPL,NRM,M,CSL,UNI,kc
DPL,NRM,M,CSL,DUP,lkç
DPL,NRM,M,CSL,DCT,lsk
DPL,NRM,M,CSL,AGG,rsk
DPL,NRM,M,CSL,SEG,nsk
DPL,NRM,M,CSL,CPN,řsk
DPL,NRM,M,CSL,COH,msk
DPL,NRM,M,CSL,CST,ňsk
DPL,NRM,M,CSL,MLT,ssk
DPL,NRM,M,ASO,UNI,żd
DPL,NRM,M,ASO,DUP,lţs
DPL,NRM,M,ASO,DCT,lst
DPL,NRM,M,ASO,AGG,rst
DPL,NRM,M,ASO,SEG,nst
DPL,NRM,M,ASO,CPN,řst
DPL,NRM,M,ASO,COH,mst
DPL,NRM,M,ASO,CST,ňst
DPL,NRM,M,ASO,MLT,sst
DPL,NRM,M,VAR,UNI,pc
DPL,NRM,M,VAR,DUP,bbz
DPL,NRM,M,VAR,DUP,bzz
DPL,NRM,M,VAR,DCT,lsp
DPL,NRM,M,VAR,AGG,rsp
DPL,NRM,M,VAR,SEG,nsp
DPL,NRM,M,VAR,CPN,řsp
DPL,NRM,M,VAR,COH,msp
DPL,NRM,M,VAR,CST,ňsp
DPL,NRM,M,VAR,MLT,ssp
DPL,NRM,M,COA,UNI,qc
DPL,NRM,M,COA,DUP,ggz
DPL,NRM,M,COA,DUP,gzz
DPL,NRM,M,COA,DCT,lsq
DPL,NRM,M,COA,AGG,rsq
DPL,NRM,M,COA,SEG,nsq
DPL,NRM,M,COA,CPN,řsq
DPL,NRM,M,COA,COH,msq
DPL,NRM,M,COA,CST,ňsq
DPL,NRM,M,COA,MLT,ssq
DPL,NRM,U,CSL,UNI,kč
DPL,NRM,U,CSL,DUP,rçç
DPL,NRM,U,CSL,DCT,lšk
DPL,NRM,U,CSL,AGG,ršk
DPL,NRM,U,CSL,SEG,nšk
DPL,NRM,U,CSL,CPN,řšk
DPL,NRM,U,CSL,COH,mšk
DPL,NRM,U,CSL,CST,ňšk
DPL,NRM,U,CSL,MLT,ššk
DPL,NRM,U,ASO,UNI,jd
DPL,NRM,U,ASO,DUP,lţš
DPL,NRM,U,ASO,DCT,lšt
DPL,NRM,U,ASO,AGG,ršt
DPL,NRM,U,ASO,SEG,nšt
DPL,NRM,U,ASO,CPN,řšt
DPL,NRM,U,ASO,COH,mšt
DPL,NRM,U,ASO,CST,ňšt
DPL,NRM,U,ASO,MLT,ššt
DPL,NRM,U,VAR,UNI,pč
DPL,NRM,U,VAR,DUP,bbž
DPL,NRM,U,VAR,DUP,bžž
DPL,NRM,U,VAR,DCT,lšp
DPL,NRM,U,VAR,AGG,ršp
DPL,NRM,U,VAR,SEG,nšp
DPL,NRM,U,VAR,CPN,řšp
DPL,NRM,U,VAR,COH,mšp
DPL,NRM,U,VAR,CST,ňšp
DPL,NRM,U,VAR,MLT,ššp
DPL,NRM,U,COA,UNI,qč
DPL,NRM,U,COA,DUP,ggž
DPL,NRM,U,COA,DUP,gžž
DPL,NRM,U,COA,DCT,lšq
DPL,NRM,U,COA,AGG,ršq
DPL,NRM,U,COA,SEG,nšq
DPL,NRM,U,COA,CPN,řšq
DPL,NRM,U,COA,COH,mšq
DPL,NRM,U,COA,CST,ňšq
DPL,NRM,U,COA,MLT,ššq
DPL,NRM,N,CSL,UNI,bdh
DPL,NRM,N,CSL,DUP,xpf
DPL,NRM,N,CSL,DCT,lvz
DPL,NRM,N,CSL,AGG,rvz
DPL,NRM,N,CSL,SEG,rbdh
DPL,NRM,N,CSL,CPN,řpţ
DPL,NRM,N,CSL,COH,lpf
DPL,NRM,N,CSL,CST,rpf
DPL,NRM,N,CSL,MLT,bzd
DPL,NRM,N,ASO,UNI,gdh
DPL,NRM,N,ASO,DUP,ňdh
DPL,NRM,N,ASO,DCT,lvž
DPL,NRM,N,ASO,AGG,rvž
DPL,NRM,N,ASO,SEG,rgdh
DPL,NRM,N,ASO,CPN,řkţ
DPL,NRM,N,ASO,COH,lpç
DPL,NRM,N,ASO,CST,rpç
DPL,NRM,N,ASO,MLT,bžd
DPL,NRM,N,VAR,UNI,ţt
DPL,NRM,N,VAR,DUP,dhd
DPL,NRM,N,VAR,DCT,ldhz
