T_1,D_1,i
T_1,D_2,ö
T_1,D_3,e
T_1,D_4,î
T_1,D_4,uë
T_1,D_5,a
T_1,D_6,û
T_1,D_6,ië
T_1,D_7,o
T_1,D_8,ü
T_1,D_9,u
T_2,D_1,iu
T_2,D_1,ua
T_2,D_2,au
T_2,D_2,oa
T_2,D_3,ê
T_2,D_4,eu
T_2,D_4,oe
T_2,D_5,â
T_2,D_6,ei
T_2,D_6,eo
T_2,D_7,ô
T_2,D_8,ai
T_2,D_8,ea
T_2,D_9,ia
T_2,D_9,ui
T_3,D_1,ie
T_3,D_2,iö
T_3,D_3,io
T_3,D_4,oi
T_3,D_4,öa
T_3,D_5,üa
T_3,D_5,uì
T_3,D_5,iù
T_3,D_6,ou
T_3,D_6,öe
T_3,D_7,uo
T_3,D_8,uö
T_3,D_9,ue
