INF,P_1,S_1,a
INF,P_1,S_2,o
INF,P_1,S_3,ai
INF,P_2,S_1,i
INF,P_2,S_2,e
INF,P_2,S_3,ui
INF,P_3,S_1,u
INF,P_3,S_2,ö
INF,P_3,S_3,ei
FML,P_1,S_1,â
FML,P_1,S_2,ê
FML,P_1,S_3,eu
FML,P_2,S_1,î
FML,P_2,S_1,û
FML,P_2,S_2,oi
FML,P_2,S_3,iu
FML,P_3,S_1,ô
FML,P_3,S_2,au
FML,P_3,S_3,ou
